acc_mean_x,acc_std_x,acc_range_x,acc_rms_x,acc_sma_x,acc_mad_x,acc_zcr_x,acc_mean_y,acc_std_y,acc_range_y,acc_rms_y,acc_sma_y,acc_mad_y,acc_zcr_y,acc_mean_z,acc_std_z,acc_range_z,acc_rms_z,acc_sma_z,acc_mad_z,acc_zcr_z,gyro_mean_x,gyro_std_x,gyro_range_x,gyro_rms_x,gyro_sma_x,gyro_mad_x,gyro_zcr_x,gyro_mean_y,gyro_std_y,gyro_range_y,gyro_rms_y,gyro_sma_y,gyro_mad_y,gyro_zcr_y,gyro_mean_z,gyro_std_z,gyro_range_z,gyro_rms_z,gyro_sma_z,gyro_mad_z,gyro_zcr_z,acc_magnitude_mean,acc_magnitude_std,acc_dom_freq_x,acc_dom_freq_magnitude_x,acc_dom_freq_y,acc_dom_freq_magnitude_y,acc_dom_freq_z,acc_dom_freq_magnitude_z,gyro_dom_freq_x,gyro_dom_freq_magnitude_x,gyro_dom_freq_y,gyro_dom_freq_magnitude_y,gyro_dom_freq_z,gyro_dom_freq_magnitude_z,Label
-1.530445552,1.75653114197695,9.506178,2.32708479298896,1.957197624,1.326537511744,3,0.044359776,0.420455932786296,2.285266,0.421952424304333,0.325276216,0.310804436096,7,7.904308436,0.430734972564978,3.526659,7.91598903091363,7.904308436,0.32377976912,10,-0.171481436,0.165417059104753,0.612864,0.238032004406374,0.175565772,0.144229227808,3,0.107699852,0.217995973238901,1.40932,0.242757931882367,0.166018932,0.155012710112,15,0.44184276,0.57883957879672,1.657663,0.727282655859506,0.487599672,0.5289533904,2,8.25170185310429,0.407837803363504,0.4,1.94131612389168,0.4,0.458418718717515,0,7.904308436,0,0.171481436,1.6,0.148598380563657,0.4,0.697672715633738,2
-2.415577124,1.53625970237308,6.373365,2.86106035232307,2.472176068,1.274861546816,3,-0.263548952,0.532520286205775,2.440889,0.593212941446911,0.454060312,0.46404471616,1,7.663743848,0.777071968144734,8.700529,7.7028822688692,7.663743848,0.543014879808,6,-0.247832468,0.208992764490886,0.782067,0.323920045539136,0.247832468,0.174814824768,4,0.103659236,0.221824030365754,1.19615,0.244446955501638,0.172483284,0.160724533184,13,0.478429116,0.441155653345129,1.177764,0.650180172162298,0.482229956,0.414562284928,2,8.2143698514615,0.630620212492819,0,2.415577124,0.4,0.595337567709064,0,7.663743848,0,0.247832468,2.4,0.171175660551638,0.4,0.59287064799835,2
-0.564011684,0.704119226703169,4.246116,0.901060447228671,0.716570212,0.479790038496,13,0.201773696,0.267477195511645,1.357512,0.334619931139494,0.302559992,0.190645015168,10,8.12811366,0.538791354154946,7.942765,8.14588034583724,8.12811366,0.192098625440001,16,-0.129338728,0.118105361653582,0.353596,0.174990249746024,0.129338728,0.105550114368,1,0.073115176,0.101559948966991,0.668288,0.12497597570234,0.085555776,0.071212255872,19,0.268200888,0.363142641431229,1.027213,0.45086228943829,0.305064376,0.339199599808,1,8.18581353004026,0.522297873110736,0,0.564011684,0,0.201773696,0,8.12811366,0.4,0.146118091133713,0,0.073115176,0.4,0.434598176758076,2
-1.113658088,1.13189453830454,6.811504,1.58628334222739,1.266063384,0.734651895424,3,0.630445996,0.366693301510325,2.00275,0.728963836781691,0.662451692,0.252390725696,8,8.015021172,0.391385191504577,3.137601,8.02453325909145,8.015021172,0.263962521088,10,-0.154866952,0.153221161080109,0.512407,0.217638668732594,0.15715852,0.141214063552,3,0.123114176,0.176179376010972,0.871066,0.21464416175067,0.140459832,0.139697770176,8,0.34124252,0.419911695773058,1.024281,0.540432221813215,0.371482808,0.40614262656,1,8.20487110849642,0.348414706376629,0,1.113658088,0,0.630445996,0,8.015021172,0.4,0.182324711693024,0.4,0.149814071151136,0.4,0.535296196677589,2
-0.88507894,0.614118156933964,3.600879,1.07656735797849,0.938000372,0.42301535216,12,0.303996604,0.20467053847751,1.118092,0.366246371240623,0.330476468,0.142696175552,18,8.116587956,0.215927031314756,2.661156,8.11944813595144,8.116587956,0.118601401632,22,-0.022098256,0.0355556060832925,0.203844,0.0418028376751627,0.034498352,0.025886479232,13,0.026004596,0.0693942797722494,0.394631,0.0739766369468902,0.058781628,0.051816673088,23,-0.365679232,0.437953150140251,1.153249,0.569874591982313,0.38577904,0.417195847552,1,8.19511035994972,0.24284521108703,0,0.88507894,0,0.303996604,0,8.116587956,0.8,0.0256576260603429,0.4,0.0409150436895419,0.4,0.576072732181384,3
-0.182490872,0.650705320257029,2.882619,0.67455664144598,0.564873544,0.57722226976,6,0.61403132,0.189154603278332,0.942119,0.64239458903898,0.61403132,0.15721525184,12,8.138992912,0.542120842037676,8.157045,8.15695562381753,8.138992912,0.175094243008,30,-0.02390912,0.065421317439683,0.325351,0.0695303890368521,0.057726416,0.04947730592,11,0.015103092,0.21856166334441,1.288879,0.218646352059896,0.151067188,0.149878206848,9,-0.440666024,0.40709944411027,1.020018,0.599377662474404,0.44554336,0.38870839904,2,8.19163009799982,0.549569799822371,0.4,0.691748967394644,0,0.61403132,0,8.138992912,0.4,0.0618547496039291,2.4,0.140923674767456,0.4,0.551902903794937,3
0.933781752,1.38181181309088,6.520608,1.66544727674535,1.042928616,0.950476180096,8,1.167925128,6.81419314443522,16.813281,6.90011191224049,6.743733584,6.614483426688,2,5.385828556,1.89902352502229,11.526884,5.70955466055093,5.385828556,1.179534532192,6,-0.643717932,1.19605907971741,4.074478,1.35617398178262,0.672920084,0.925067537184,2,0.017625948,0.399746820717926,2.630784,0.399335704181697,0.21521322,0.2157156816,19,0.22720618,0.506600731780083,2.166606,0.554292677621262,0.258586924,0.3606725768,2,8.84768986816696,2.17291132495565,0.4,1.12887866206341,0.4,8.82624386935515,0,5.385828556,0.4,1.18634696014443,1.2,0.283913932803615,0.4,0.447102684590495,1
1.72475898,1.22185263113965,6.702568,2.11228447324328,2.007485484,0.67443453872,12,5.207747804,4.64422613401524,16.753426,6.97159940246149,6.782519604,3.391000739168,1,5.012002712,1.62226547262497,7.995437,5.26700953746163,5.012002712,1.136111702144,4,-0.812497388,1.1170996238839,3.192221,1.37951873090207,0.812497388,0.956038832992,2,0.01536422,0.257131816450364,1.361623,0.257076570700537,0.17695986,0.17697465984,10,0.268892608,0.522817226441354,1.819406,0.586981886851559,0.311744064,0.409012562432,3,8.91353276748458,1.16649467822785,0,1.72475898,0,5.207747804,0,5.012002712,0.4,1.31089203070723,0.8,0.243050670831619,0.4,0.499502083924835,1
-0.528457768,1.33634527520922,6.240487,1.4345532518367,1.236308304,0.943064340928,7,5.063870676,7.1071088544277,21.672313,8.71502946104387,8.506148516,5.852598922112,2,2.811865404,2.26561008900519,10.494983,3.60819126007929,2.811865404,1.731650140224,2,-0.958338676,1.41671568140524,4.662561,1.70805971984858,0.978677228,1.188318572992,2,-0.095706928,0.422822664671593,2.847951,0.432693547218056,0.233694008,0.244758476352,14,0.412723724,0.73100705241217,2.972922,0.83819729049076,0.444417836,0.55552312864,2,9.32528087954683,2.02094013324921,0.4,1.16979787961495,0.4,7.27886875308487,0,2.811865404,0.4,1.56691904144954,0.8,0.275301828899124,0.4,0.733510453034054,1
-0.0976403159999999,2.1115611502411,8.47308,2.1095945962557,1.611331276,1.652812788512,3,4.107238664,7.50850110665326,19.946094,8.54526114031603,8.258248112,6.71097590752,1,2.933447752,1.83522972998966,5.954379,3.45828159682007,2.933447752,1.568910026432,3,-0.917495324,1.33355570691576,3.681978,1.61649466739475,0.936770148,1.14727332864,2,0.140895764,0.387385826540775,2.216168,0.411484050484832,0.223467156,0.252295055392,6,0.420390404,0.652658874215068,2.163675,0.775234057199886,0.470566364,0.576212416512,2,9.28198238661733,1.81371169003093,0.4,2.02442020857492,0.4,8.90135759163292,0,2.933447752,0.4,1.55301015560116,0.8,0.30099132903099,0.4,0.752632803131081,1
0.461281272,1.80051905788499,7.13113,1.85517703041887,1.463934632,1.26339666272,7,3.942100956,7.65475310081089,20.241779,8.59657047906504,8.273690708,6.838735297376,1,2.476308464,2.18308057734907,7.978677,3.2983148807911,2.552750536,1.858998693632,3,-0.950379964,1.35211725894696,4.06302,1.65049394836428,1.054076532,1.18810437136,2,0.085107044,0.347447101323529,1.521235,0.357043161541666,0.256873044,0.274202531488,3,0.4163082,0.624812952192811,2.046964,0.749761413860585,0.506074088,0.5423687296,2,9.28436428651998,1.42488168457134,0.8,1.70277792292443,0.4,9.15001007974683,0,2.476308464,0.4,1.67331016137244,0.8,0.304433128892606,0.4,0.759944734460828,1
0.011257536,1.45691253312285,5.284004,1.45403936837025,1.145486656,1.151070393856,2,5.5271918,6.61098918120441,20.667946,8.60698590890986,8.27066924,5.4524477632,2,2.368751348,2.24218307652581,7.540538,3.25856691775939,2.368751348,1.920505448224,2,-1.009529356,1.32311262531533,3.537822,1.66215944837357,1.009529356,1.160031394528,2,0.048290452,0.390417119941271,2.012857,0.392616598206734,0.240026196,0.238851691104,10,0.362297296,0.483870937920376,1.37468,0.603700166402661,0.364450304,0.427110683456,2,9.20296121600363,1.45832333967633,0.4,1.37494108919567,0.4,6.98902137190422,0.4,2.68206543932658,0.4,1.61575358575534,0.8,0.372987846909756,0.4,0.585224270315108,1
0.227343848,1.3863861653416,4.821922,1.40216388424329,1.035741216,1.126245263552,4,3.549083188,7.52280518777071,20.015526,8.30434940118259,7.968377292,6.814579389856,2,3.263612952,1.83475789034205,6.505045,3.74219730513637,3.263612952,1.610288860864,5,-0.896281684,1.14687523429023,3.047264,1.45374769781074,0.90293898,1.043720392576,2,0.022456384,0.378604348820501,2.204977,0.378513113532897,0.239260896,0.237988272,6,0.369498168,0.510225197933191,1.42744,0.629140151119682,0.377973832,0.443306773824,2,9.10042298648332,1.45709201542643,0.4,1.42612464957275,0.4,9.1448801319025,0,3.263612952,0.4,1.42521588222429,0.8,0.327204913849246,0.4,0.618619574011725,1
0.68237622,1.45461646639031,5.390545,1.60408314424725,1.004875188,1.19210205568,4,4.27495252,7.00853688728899,19.036298,8.19745875204889,7.887448488,6.15039889696,1,3.320082632,1.77768062584921,5.77242,3.76436667942931,3.320082632,1.540330067072,4,-0.883922112,1.11070162463406,3.05819,1.4177594177615,0.884060672,0.95939480384,2,0.055031964,0.362098540397448,1.8703,0.365539886480023,0.238861228,0.249158831616,8,0.400321496,0.523995037389222,1.476202,0.658581670084566,0.402387112,0.453429194624,2,9.08119615745042,1.21641449729248,0.4,1.62198144349337,0.4,8.0944288464679,0,3.320082632,0.4,1.37644306623773,0.4,0.334914385264828,0.4,0.642429750586908,1
0.877182808,2.06988648477549,6.2764,2.24426870456004,1.900723208,1.815400642752,2,-1.085253312,8.30224906157352,20.111294,8.35639903748521,7.996911408,7.883006634048,1,2.759212116,2.20816345764692,6.823474,3.53125097003111,2.7737497,1.969821069056,2,-0.937077152,1.06665136747291,3.093096,1.41820582003224,0.952022496,0.972872447104,2,0.173801764,0.320120188938549,1.469008,0.363695038176355,0.25437362,0.265889949248,2,0.4508886,0.59209472416868,1.758653,0.743286208232597,0.47733236,0.5134491936,2,9.24642488311336,1.35900506448659,0.4,2.76374033340285,0.4,10.9335600233428,0.4,2.93419583928493,0.4,1.37139894352361,0.4,0.335328735904435,0.4,0.72272364540241,1
0.788147268,1.64185542011179,6.657078,1.81826361667502,1.368310204,1.313053370432,6,-0.560281499999999,8.21245732449309,19.782091,8.21514411587746,7.965259996,7.905688272,1,3.670833104,1.64331220665035,9.123105,4.02053339569692,3.670833104,1.165806017088,2,-0.842149336,1.21533273588118,3.915133,1.47659778829377,0.85568352,0.9902492064,2,0.10498092,0.324735902090848,1.509776,0.340664917545638,0.223797552,0.24603788448,6,0.41947058,0.627296814119758,2.224695,0.753580025822285,0.4459207,0.50963840272,2,9.14586710487504,1.82367273357802,0.4,1.999037335188,0.4,10.7891502545456,0,3.670833104,0.4,1.37428947501768,0.4,0.252884248540079,0.4,0.710320647804591,1
0.384149692,1.04965121463168,5.153519,1.11576502344891,0.971332428,0.78849677888,11,0.800506088,8.0267910897478,19.504364,8.05061908765941,7.720112984,7.670400475072,2,3.744469192,2.17863637472022,8.817845,4.32995613803167,3.756028392,1.746898250048,4,-0.898495488,1.20239367929221,3.783501,1.49908695535589,0.958690456,1.037913233024,4,-0.087894228,0.288447378119462,1.880693,0.300989165419508,0.20268414,0.203426569888,17,-0.306060932,0.425825275397547,1.508977,0.523712851287264,0.340692532,0.348120902784,4,9.06561032795618,1.62208305422673,0.4,1.03767731297009,0.4,10.6000031671013,0,3.744469192,0.4,1.46571235512804,0.4,0.158210797241358,0.4,0.490853252176593,1
2.066282276,1.23801656845155,3.830723,2.40750425290949,2.072373116,1.166529629376,1,-1.489672352,7.86716993557324,18.744205,7.99149029032257,7.613714656,7.39748950176,1,3.347098776,2.39079546663284,7.887697,4.11048775301907,3.347098776,2.112036885696,2,-0.9793626,1.17730785154258,3.252707,1.52959493476978,0.980841984,1.0499288752,2,-0.0239678,0.172985570090172,0.950738,0.174295056919076,0.117572864,0.1257555168,8,-0.074379284,0.129621836755304,0.611797,0.149220947490344,0.106683044,0.101958199072,8,9.20784307758372,1.3337333289611,0,2.066282276,0.4,10.2646121341008,0,3.347098776,0.4,1.50534368265412,0.4,0.142768810397309,0.4,0.12373000377258,1
1.292873716,0.815160781950636,3.055001,1.52753121000924,1.328461124,0.696611059616,5,-0.923022228,7.53110002400915,18.112136,7.57248755262934,7.121035876,7.052098341408,1,4.237990808,2.09241763906864,7.872135,4.72453858262084,4.237990808,1.909395144064,2,-0.938805956,0.898922181979507,2.451721,1.29853204347018,0.949323772,0.827009333312,2,0.02258538,0.209543776327971,1.138062,0.21034034137735,0.149487548,0.14842562336,16,-0.157260844,0.122936754520509,0.397029,0.199459180999973,0.157356764,0.111067459264,4,8.9788544149285,1.17596305336603,0,1.292873716,0.4,9.84411473946323,0,4.237990808,0.4,1.2092716463482,1.6,0.153044475116815,0.4,0.159089040003788,1
1.795205944,1.79050159831724,4.802769,2.53295021093097,1.874932888,1.71406574528,1,1.062656872,7.75709712388347,17.793707,7.81416055592746,7.580210192,7.488184473216,2,3.6847099,2.24103184826272,9.628283,4.31036215382259,3.6847099,1.7162301312,2,-0.918756244,1.25892981323949,4.01932,1.55649532394208,0.922247972,1.037569140416,2,-0.150638712,0.380367681797448,1.838591,0.408402836199212,0.235431344,0.291572574976,2,-0.045483004,0.0709741139783232,0.335743,0.0841776645461966,0.054779356,0.05577839728,10,9.15002493642777,1.53054821422524,0.4,2.312421937868,0.4,10.2003047193019,0,3.6847099,0.4,1.48862484677586,0.4,0.343357808141455,1.2,0.0620908956613688,1
1.998717868,1.28903725212479,4.916493,2.37693998348264,2.008553252,1.171445107552,5,2.10799408,8.02557930606186,20.069396,8.28226554430682,8.03623856,7.55801288736,1,3.359132048,2.97651600000194,13.284228,4.48419190313876,3.400772024,2.113001816512,4,-0.984068288,1.47242612382427,5.060389,1.76854655884626,1.123148936,1.193744847552,4,-0.04744312,0.258916231885373,1.433835,0.262717175511081,0.190043168,0.19348973632,12,0.018783468,0.155657248470602,0.694135,0.156477094028295,0.117734852,0.121147220832,12,9.42194445177246,2.36709072012223,0,1.998717868,0.4,9.95870361633072,0,3.359132048,0.4,1.43111535552497,0.8,0.184671833634984,0.4,0.13454194492994,1
1.129426364,1.43517978318791,5.312734,1.82403562402966,1.223729172,1.302877986624,3,2.80080424,7.8579051733882,19.588161,8.32731597874772,8.072750184,7.3399934384,1,3.101913348,2.596227020939,10.516531,4.0416951374117,3.200688516,2.056064111904,2,-0.976794972,1.52150607391787,4.469108,1.80550525542342,0.999766156,1.2969600968,2,-0.158337324,0.317302679977701,1.524965,0.354046571695911,0.203352436,0.252386469152,6,-0.035348908,0.0850216441256865,0.642708,0.0919201313464466,0.054888052,0.063566349824,5,9.28721746967356,1.66290397223883,0.4,1.59830928457669,0.4,9.7651180392485,0,3.101913348,0.4,1.70256971442198,0.4,0.286124951547058,0.8,0.0408575092543764,1
1.119830372,1.18139709591895,5.731719,1.62608006073084,1.289933604,0.919437389088,5,3.194372628,7.23767104664514,18.377893,7.89799741309423,7.599148348,6.520400666112,2,3.647087436,2.54988479102809,9.979033,4.4471509490409,3.741179564,1.94178379296,4,-0.970784652,1.23380516857763,3.685976,1.567995195717,0.991069884,1.081856251264,2,-0.171531484,0.367868836172904,1.726943,0.405227369149642,0.234533884,0.257000784448,10,-0.18375996,0.336158039865022,1.408787,0.382515283033282,0.22986012,0.26421222528,2,9.0891954069316,1.48153898035785,0.8,1.12680133186434,0.4,8.70699105996973,0,3.647087436,0.4,1.5488039779266,0.8,0.314058677429514,0.4,0.339482590704454,1
0.9351608,1.26665215431236,5.893328,1.57242353428098,1.09697056,0.9947269888,7,4.518639096,6.63186837874241,18.920179,8.01397846017141,7.662398352,5.775374844672,1,3.568193708,2.23295369051071,8.467094,4.20691623318558,3.568193708,1.782466193888,6,-0.978207188,1.19983772133245,3.753657,1.54620225648425,0.982470596,1.013532502656,2,-0.255044036,0.3463993037017,1.145256,0.429604431999685,0.282421468,0.304392965792,6,-0.187874132,0.358917558369823,1.510043,0.404478943736363,0.23387834,0.266269167136,2,9.07955464411067,1.40144725427927,0.4,1.27477551579017,0.4,7.4479258955178,0,3.568193708,0.4,1.4934535260887,0.4,0.395277624939572,0.4,0.358640242136183,1
0.972721032,1.42281449329559,6.739677,1.7211884510703,1.50978836,1.002890228928,15,3.75298296,7.63607001893824,20.406979,8.49477534551923,8.174824512,6.76080630816,1,2.668519764,2.82076885653907,11.02889,3.87890548030127,3.038701652,2.311108898816,2,-1.059985604,1.3039904108456,3.625755,1.67843942646085,1.0860755,1.179417937632,2,-0.138980424,0.699475787073408,4.312962,0.711775856186746,0.374541784,0.40356820352,6,-0.224457312,0.469714238400891,1.98861,0.519740343636866,0.283132392,0.335899765248,4,9.36296159284244,1.585753526876,0.8,1.33529969264845,0.4,9.04394462093808,0.4,3.12704326726582,0.4,1.65863219091199,0.8,0.463231190772764,0.4,0.439467526612252,1
0.979376932,1.29595719309818,6.135141,1.62233356653041,1.499234716,0.953146638816,3,4.87412056,7.28667338935822,20.622457,8.75444332212296,8.422739272,6.245306712,2,2.264158228,2.57932168575835,8.681376,3.42822129370449,2.294746548,2.122543777024,2,-1.032259648,1.50362977712971,4.295376,1.82137829061773,1.075835872,1.312297849728,2,-0.010558312,0.3528219165994,2.142625,0.352273827534536,0.205020488,0.209226484288,11,-0.300789276,0.47479723495359,1.423176,0.561252949407752,0.322509164,0.409845680192,2,9.36242019150804,1.83944767487428,0.8,1.15187516595408,0.4,8.05137127294913,0.4,2.69906820680828,0.4,1.79144936256505,1.2,0.299494377475858,0.4,0.549965239553334,1
0.239300476,5.36818161760826,27.600357,5.36277624947401,3.567987828,3.52248841584,12,-7.0667928,1.70325860699217,6.139931,7.26835923719347,7.0667928,1.4201749952,5,3.28296768,2.5589334135588,9.178172,4.1593057644386,3.356431368,2.16712522304,5,-0.316966712,0.672346842090397,2.834628,0.742098357012562,0.542811784,0.53189901792,5,-0.00428688799999998,1.01536575496342,4.072612,1.01334205641321,0.780393992,0.780839828352,12,0.088092488,2.20437838315878,9.60464,2.20172823172052,1.486702888,1.499653821696,7,9.72067909183312,2.10102230292264,1.2,4.26550272670318,0,7.0667928,0,3.28296768,0.4,0.661604711548934,1.2,1.11071760359853,1.2,2.19416042684107,6
1.5436041,6.1449149471966,31.638178,6.32389542979515,4.879253756,4.1975610528,7,-6.599985652,2.42351433810702,9.6211,7.02920611923055,6.599985652,2.03031579984,5,3.443949004,3.0150912745124,10.504561,4.57331357269746,3.584977068,2.595247852512,5,-0.435249396,0.735588884595023,3.019819,0.853445182674058,0.634015484,0.6130862592,6,-0.012361732,0.689620461471308,3.624423,0.688350846425295,0.456665524,0.459658753536,13,0.187024712,2.11238577378009,9.327254,2.11643644023111,1.418810408,1.4199167344,9,10.1514999256787,2.70052024713718,2,5.39311136209345,0,6.599985652,0,3.443949004,0.4,0.79759191888147,2,0.664610847333778,2,2.04856564802418,6
0.66760872,7.68556806353506,28.066029,7.69918086788543,6.543822488,6.49124758368,9,-6.764989332,1.6654510219537,6.578069,6.96618352185573,6.764989332,1.403307670304,7,3.570477744,1.07393531125769,5.712565,3.72787272113124,3.570477744,0.816584594048,17,0.169271884,0.271092375256182,1.242248,0.3191395969341,0.24284746,0.217022720512,18,0.09912404,1.1504879043753,4.570364,1.15245542375718,0.974493776,0.96599682208,11,-0.206383708,3.07664468867414,9.585455,3.07741349270995,2.706669356,2.711331650656,8,10.5806082799141,3.12922202319299,1.6,10.1804847183949,0,6.764989332,0,3.570477744,3.2,0.23370349300137,1.6,1.43861575586424,1.6,4.13604386762162,6
1.145366928,4.84556621440029,16.840814,4.96965384007188,4.34150168,4.149237928064,7,-7.930984664,0.780994595251567,3.090914,7.9691925869679,7.930984664,0.655032890688,11,2.879707484,0.797596445885017,3.933674,2.98769654475351,2.879707484,0.615186595744,12,0.0150807,0.372845561036271,1.363755,0.37240459804815,0.319973468,0.3199704816,7,0.015201132,0.923360987852618,3.161311,0.921637784732534,0.811968724,0.813428032672,6,0.08399962,2.14531580954729,7.28695,2.14266804222281,1.842733012,1.83219525456,6,9.75572044179741,1.40199910460416,1.2,5.06144161769895,0,7.930984664,0,2.879707484,1.6,0.343150442621071,1.2,0.974691318133134,1.2,2.3250638339377,6
0.621515616,3.66550409656763,17.033547,3.71058732032519,2.925781536,2.707471249024,4,-8.677515896,1.16261634803963,3.70383,8.75474455315349,8.677515896,1.01351305728,3,1.855803192,1.324066911209,6.393716,2.2781892063774,1.855803192,0.92300228544,7,0.063483068,0.41117498926223,2.006463,0.415233322639583,0.283327444,0.291940064672,10,0.12721346,0.627655977863408,2.541519,0.639186579057048,0.524457852,0.50961961088,5,-0.10120776,1.51615393341345,6.376714,1.51649954483675,1.081776928,1.10798378272,4,9.6881487746673,1.32322846363121,1.2,3.81541518249719,0,8.677515896,0,1.855803192,1.2,0.393572823011634,1.2,0.574952462832934,1.2,1.66574110057721,6
0.448577608,4.38563557441912,17.469293,4.39978250194746,3.617973944,3.530788236992,5,-7.79235564,0.940902345861613,3.488352,7.84872998999137,7.79235564,0.78562584224,5,3.126717272,0.885142029716942,4.084508,3.2491080939457,3.126717272,0.721790589888,10,0.041457296,0.279695064895303,1.393598,0.282196951438374,0.206035184,0.212063672832,10,0.037346308,0.538456207724052,2.273458,0.538674385883766,0.427204396,0.428026623104,11,0.101965584,1.94791218878836,6.56457,1.94668472741988,1.612882464,1.616704572032,5,9.4495494223844,1.49408728915065,1.2,5.10158773442672,0,7.79235564,0,3.126717272,2,0.203240088973641,1.2,0.599686450941535,1.2,2.37761402478721,6
-0.931880736,4.06207310004691,15.874755,4.1596679945366,3.197351,3.176989638528,5,-7.787911964,0.719508342101243,2.598906,7.82094586634828,7.787911964,0.599281089408,11,3.179782384,1.09048993688304,4.830302,3.36086709627592,3.179782384,0.83758346816,7,0.02790392,0.440971744053006,1.599308,0.440972656168502,0.367713976,0.371736472,4,0.087756748,0.319634665690693,1.808214,0.330845736035228,0.241931956,0.237673705792,12,0.061691404,1.53166409670415,5.301804,1.52984206859385,1.251408044,1.234731582272,6,9.40358611333235,1.15905199330664,1.2,4.34133381044922,0,7.787911964,0,3.179782384,1.2,0.452741494521757,1.2,0.270328623328023,1.2,1.75101897757892,6
-0.31456462,3.56346684338144,15.306131,3.57021759284488,2.66131318,2.70858063888,6,-8.206183788,0.827284139417308,2.501941,8.24761261296723,8.206183788,0.747789048128,3,2.859342416,0.864803564636606,3.148375,2.98675956791357,2.859342416,0.756909953216,6,0.063529952,0.219287838481438,0.94834,0.227883440123586,0.166574208,0.179384202944,3,0.043876768,0.4087224397719,1.921727,0.410257221035935,0.297267664,0.308997464192,8,0.00230223200000001,1.32504177516762,4.222631,1.32239104027053,1.07985304,1.079790628288,4,9.42178794748165,0.961201172400061,0.8,4.1658074332402,0,8.206183788,0,2.859342416,0.8,0.178210433653055,0.8,0.366377353923455,0.8,1.59218190307351,6
-0.825956524,3.89632089755086,16.354791,3.97527300321411,2.993226172,2.941973096224,6,-7.605938248,0.963609592729514,3.580529,7.66649371654349,7.605938248,0.847555515776,6,3.459597524,0.991431972796406,3.811569,3.59830802396393,3.459597524,0.820902055488,4,-0.015047676,0.310216612393027,1.259035,0.309961032665701,0.249886356,0.252186277568,5,0.036939172,0.442719846329489,1.72721,0.443374966944139,0.35117302,0.357279222656,4,-0.15660002,1.69638225865191,5.815277,1.7002133638644,1.384629604,1.41771635264,3,9.24253393471493,1.4524969695791,0.8,4.07552315469217,0,7.605938248,0,3.459597524,0.8,0.333856707213958,0.8,0.462475471559581,0.8,1.93796486246123,6
